time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.3,-0.5380524347442889,-8.923876459635824e-06,10.151888210222857,0.0009849721501939968,0.4553516428722677,0.0,-5.298846465353943,-0.00015827528326515107,-1.1555845968073237,0.008522130542241529,-28.009903870482855,0.0,899.7043586299814,-0.3753160808984111,900.1174502862077,900.2224909237088
0.36000000000000004,-0.866967180184067,4.661650313832121e-05,10.125026670426426,0.001542320263980379,5.086814445384455,0.0,-5.163879408945895,0.0021053528734927135,0.21654658321465026,0.01077896827726523,-28.48850845674548,0.0,899.755645835539,-0.21363970354644157,900.1512329563797,900.2425211869047
0.4200000000000001,-1.1176674369954651,0.00017602174882552898,10.124389175522072,0.0022541068285200083,3.3796981888037205,0.0,-3.2814028111025255,0.0012792849093124657,-0.7427547876841838,0.013947505206897862,-28.686877432513153,0.0,899.6989446737382,-0.04100837485437297,899.9905309589114,900.1188192062828
0.48000000000000015,-1.3183822442329332,0.00010840036715214224,10.001793233631876,0.0031591129950117036,1.6577464669697735,0.0,-3.9025121572271897,-0.0032967791136162914,-3.163465304264363,0.017266181437135753,-28.774694572247327,0.0,900.0119034364492,-0.23733577733970268,900.1167452190393,900.2509030815647
0.5400000000000001,-1.6111423435940866,-4.009529184350277e-05,9.807237916312843,0.004483987788679755,6.213797524620647,0.0,-5.628775321423099,0.00014771629429010964,-2.857649723175858,0.030292847382037816,-28.812592174242948,0.0,900.1064499828908,-0.3046976909208222,899.9900561847361,900.5170467652498
0.6000000000000002,-1.9278254997484419,0.0002310094047970377,9.673474140237639,0.0067951746188139595,4.484672892977347,0.0,-4.51253001618755,0.007676840340528193,-1.921397649934117,0.05129369396657724,-28.83036243469223,0.0,900.2235031433809,0.13493978625023392,900.0217708827151,900.8719514870766
0.6600000000000003,-2.1468857247677535,0.0004508741403986342,9.509932773909926,0.01047222657219038,2.75467073755469,0.0,-3.1591664651645996,-0.003938720605988608,-3.8988755681483456,0.0761289364158976,-28.838383809218367,0.0,900.2622681520011,-0.019389504192699417,899.6078797340901,900.6141950054007
0.7200000000000003,-2.3741164643469284,-0.000278053274179156,9.213167612379772,0.015230158036260377,1.0242873269701738,0.0,-4.712990952565568,-0.016086405722443835,-5.578556240690322,0.0849825168704266,-28.841834013735397,0.0,900.2708129771912,-0.09582098923864833,899.8840527128098,900.2438970244438
0.7800000000000004,-2.6979020780578513,-0.0005137019753281145,8.904984626442301,0.02044124149868498,5.577018016862514,0.0,-5.603531850047426,0.013234331841649915,-4.470287019030493,0.09033164947561209,-28.839553962786223,0.0,900.0753936181972,0.0307343808800168,900.0632577286202,900.2830938585049
0.8400000000000004,-2.9850788195812195,0.0008981311766048253,8.64916845683985,0.02601500548329838,3.8464752846952646,0.0,-3.800483268242564,0.02362329951717814,-4.532748818561897,0.0975827473700394,-28.84705923679359,0.0,900.5217626420042,-0.0008194728340425103,900.2921917591234,900.5901305969331
